Type,Date,Time,Latitude,Longitude,Datetime,hour,is_night,crime_weight,time_weight,risk_score
Ordinary Theft,8/12/2015,17:00,12.938822,77.55328,2015-12-08 17:00:00,17,0,1.0,1.0,1.0
Ordinary Theft,29/12/2015,18:30,12.938822,77.55328,2015-12-29 18:30:00,18,0,1.0,1.0,1.0
Ordinary Theft,8/1/2016,11:00,12.938822,77.55328,2016-01-08 11:00:00,11,0,1.0,1.0,1.0
Ordinary Theft,25/01/2016,22:30,12.938822,77.55328,2016-01-25 22:30:00,22,1,1.0,1.5,1.5
Ordinary Theft,28/01/2016,16:00,12.938822,77.55328,2016-01-28 16:00:00,16,0,1.0,1.0,1.0
Ordinary Theft,20/02/2016,11:15,12.938832,77.55328,2016-02-20 11:15:00,11,0,1.0,1.0,1.0
Ordinary Theft,29/02/2016,10:30,12.938832,77.55328,2016-02-29 10:30:00,10,0,1.0,1.0,1.0
Ordinary Theft,12/3/2016,11:10,12.937832,77.55328,2016-03-12 11:10:00,11,0,1.0,1.0,1.0
Ordinary Theft,26/05/2016,13:00,12.937832,77.55329,2016-05-26 13:00:00,13,0,1.0,1.0,1.0
Ordinary Theft,30/05/2016,20:30,12.937832,77.55329,2016-05-30 20:30:00,20,1,1.0,1.5,1.5
Ordinary Theft,20/08/2016,15:00,12.938102,77.55128,2016-08-20 15:00:00,15,0,1.0,1.0,1.0
Ordinary Theft,22/09/2016,17:00,12.94103,77.5482,2016-09-22 17:00:00,17,0,1.0,1.0,1.0
Ordinary Theft,24/11/2016,14:30,12.94103,77.5482,2016-11-24 14:30:00,14,0,1.0,1.0,1.0
Ordinary Theft,27/12/2016,10:30,12.94103,77.5482,2016-12-27 10:30:00,10,0,1.0,1.0,1.0
Ordinary Theft,9/1/2017,15:30,12.934955,77.566136,2017-01-09 15:30:00,15,0,1.0,1.0,1.0
Ordinary Theft,10/1/2017,16:00,12.934955,77.566136,2017-01-10 16:00:00,16,0,1.0,1.0,1.0
Ordinary Theft,23/01/2017,21:00,12.934855,77.566137,2017-01-23 21:00:00,21,1,1.0,1.5,1.5
Ordinary Theft,8/2/2017,17:00,12.934955,77.566138,2017-02-08 17:00:00,17,0,1.0,1.0,1.0
Ordinary Theft,20/02/2017,14:30,12.934955,77.566139,2017-02-20 14:30:00,14,0,1.0,1.0,1.0
Ordinary Theft,25/02/2017,21:20,12.934955,77.56614,2017-02-25 21:20:00,21,1,1.0,1.5,1.5
Ordinary Theft,1/4/2017,10:30,12.94103,77.5482,2017-04-01 10:30:00,10,0,1.0,1.0,1.0
Ordinary Theft,10/6/2017,19:00,12.934955,77.566138,2017-06-10 19:00:00,19,1,1.0,1.5,1.5
Ordinary Theft,30/06/2017,3:00,12.94103,77.5482,2017-06-30 03:00:00,3,1,1.0,1.5,1.5
Ordinary Theft,7/8/2017,16:30,12.94103,77.5482,2017-08-07 16:30:00,16,0,1.0,1.0,1.0
Ordinary Theft,10/11/2017,7:30,12.934955,77.566138,2017-11-10 07:30:00,7,0,1.0,1.0,1.0
Ordinary Theft,16/12/2017,15:00,12.94103,77.5482,2017-12-16 15:00:00,15,0,1.0,1.0,1.0
Ordinary Theft,26/01/2018,13:45,12.94103,77.5482,2018-01-26 13:45:00,13,0,1.0,1.0,1.0
Ordinary Theft,22/02/2018,15:30,12.934955,77.566138,2018-02-22 15:30:00,15,0,1.0,1.0,1.0
Ordinary Theft,20/06/2018,14:00,12.94103,77.5482,2018-06-20 14:00:00,14,0,1.0,1.0,1.0
Ordinary Theft,12/8/2018,23:30,12.937832,77.55328,2018-08-12 23:30:00,23,1,1.0,1.5,1.5
Ordinary Theft,9/10/2018,9:45,12.94103,77.5482,2018-10-09 09:45:00,9,0,1.0,1.0,1.0
Ordinary Theft,18/10/2018,13:15,12.937932,77.55328,2018-10-18 13:15:00,13,0,1.0,1.0,1.0
Ordinary Theft,15/03/2019,18:00,12.934955,77.566138,2019-03-15 18:00:00,18,0,1.0,1.0,1.0
Ordinary Theft,8/4/2019,21:15,12.934955,77.566138,2019-04-08 21:15:00,21,1,1.0,1.5,1.5
Ordinary Theft,7/5/2019,13:15,12.94103,77.5482,2019-05-07 13:15:00,13,0,1.0,1.0,1.0
Ordinary Theft,21/05/2019,19:00,12.934955,77.566138,2019-05-21 19:00:00,19,1,1.0,1.5,1.5
Ordinary Theft,1/6/2019,23:30,12.94103,77.5482,2019-06-01 23:30:00,23,1,1.0,1.5,1.5
Ordinary Theft,10/10/2019,18:00,12.934955,77.566138,2019-10-10 18:00:00,18,0,1.0,1.0,1.0
Ordinary Theft,26/11/2019,10:30,12.94103,77.5482,2019-11-26 10:30:00,10,0,1.0,1.0,1.0
Ordinary Theft,27/11/2019,20:00,12.934955,77.566138,2019-11-27 20:00:00,20,1,1.0,1.5,1.5
Ordinary Theft,02/01/2015,19:00,12.926291,77.547338,2015-01-02 19:00:00,19,1,1.0,1.5,1.5
Ordinary Theft,18/02/2015,9:00,12.928179,77.55161,2015-02-18 09:00:00,9,0,1.0,1.0,1.0
Ordinary Theft,24/03/2015,15:20,12.928197,77.550652,2015-03-24 15:20:00,15,0,1.0,1.0,1.0
Ordinary Theft,10/04/2015,11:00,12.935006,77.5437545,2015-04-10 11:00:00,11,0,1.0,1.0,1.0
Ordinary Theft,24/04/2015,11:00,12.930121,77.560592,2015-04-24 11:00:00,11,0,1.0,1.0,1.0
Ordinary Theft,21/05/2015,15:00,12.946995,77.552044,2015-05-21 15:00:00,15,0,1.0,1.0,1.0
Ordinary Theft,17/06/2015,21:00,12.930147,77.560524,2015-06-17 21:00:00,21,1,1.0,1.5,1.5
Ordinary Theft,22/06/2015,18:00,12.923311,77.549288,2015-06-22 18:00:00,18,0,1.0,1.0,1.0
Ordinary Theft,21/07/2015,12:45,12.934049,77.548061,2015-07-21 12:45:00,12,0,1.0,1.0,1.0
Ordinary Theft,06/09/2015,9:00,12.928378,77.556654,2015-09-06 09:00:00,9,0,1.0,1.0,1.0
Ordinary Theft,21/09/2015,12:30,12.921303,77.549263,2015-09-21 12:30:00,12,0,1.0,1.0,1.0
Ordinary Theft,24/02/2016,11:00,12.925561,77.554801,2016-02-24 11:00:00,11,0,1.0,1.0,1.0
Ordinary Theft,26/05/2016,22:42,12.926701,77.56077,2016-05-26 22:42:00,22,1,1.0,1.5,1.5
Ordinary Theft,23/06/2016,11:00,12.930108,77.560549,2016-06-23 11:00:00,11,0,1.0,1.0,1.0
Ordinary Theft,8/11/2016,15:30,12.92320855,77.550565,2016-11-08 15:30:00,15,0,1.0,1.0,1.0
Ordinary Theft,07/12/2016,12:00,12. 928365,77.556668,2016-12-07 12:00:00,12,0,1.0,1.0,1.0
Ordinary Theft,10/12/2016,14:45,12.923029,77.553841,2016-12-10 14:45:00,14,0,1.0,1.0,1.0
Ordinary Theft,16/01/2017,17:00,12.930108,77.560549,2017-01-16 17:00:00,17,0,1.0,1.0,1.0
Ordinary Theft,18/01/2017,12:30,12.930108,77.560549,2017-01-18 12:30:00,12,0,1.0,1.0,1.0
Ordinary Theft,22/01/2017,15:30,12.930106,77.555115,2017-01-22 15:30:00,15,0,1.0,1.0,1.0
Ordinary Theft,05/04/2017,23:15,12.925223,77.550043,2017-04-05 23:15:00,23,1,1.0,1.5,1.5
Ordinary Theft,27/04/2017,14:45,12.925255,77.550376,2017-04-27 14:45:00,14,0,1.0,1.0,1.0
Ordinary Theft,19/08/2017,10:30,12.928742,77.556882,2017-08-19 10:30:00,10,0,1.0,1.0,1.0
Ordinary Theft,20/08/2017,6:30,12.92286,77.543799,2017-08-20 06:30:00,6,0,1.0,1.0,1.0
Ordinary Theft,22/08/2017,9:30,12.93079,77.774284,2017-08-22 09:30:00,9,0,1.0,1.0,1.0
Ordinary Theft,13/9/2017,10:15,12.922719,77.559596,2017-09-13 10:15:00,10,0,1.0,1.0,1.0
Ordinary Theft,16/6/2017,3:00,12.929455,77.55393,2017-06-16 03:00:00,3,1,1.0,1.5,1.5
Ordinary Theft,19/9/2017,12:45,12.928169,77.556016,2017-09-19 12:45:00,12,0,1.0,1.0,1.0
Ordinary Theft,24/9/2017,10:00,12.924486,77.55189,2017-09-24 10:00:00,10,0,1.0,1.0,1.0
Ordinary Theft,24/9/2017,2:30,12.922643,77.532899,2017-09-24 02:30:00,2,1,1.0,1.5,1.5
Ordinary Theft,27/9/2017,10:00,12.923575,77.553426,2017-09-27 10:00:00,10,0,1.0,1.0,1.0
Ordinary Theft,24/11/2017,10:30,12.93424856,77.560608,2017-11-24 10:30:00,10,0,1.0,1.0,1.0
Ordinary Theft,26/11/2017,11:15,12.925357,77.551042,2017-11-26 11:15:00,11,0,1.0,1.0,1.0
Ordinary Theft,18/01/2018,3:30,12.926615,77.559433,2018-01-18 03:30:00,3,1,1.0,1.5,1.5
Ordinary Theft,23/01/2018,7:00,12.922988,77.543718,2018-01-23 07:00:00,7,0,1.0,1.0,1.0
Ordinary Theft,22/02/2018,3:30,12.925671,77.548944,2018-02-22 03:30:00,3,1,1.0,1.5,1.5
Ordinary Theft,24/02/2018,2:00,12.925293,77.549804,2018-02-24 02:00:00,2,1,1.0,1.5,1.5
Ordinary Theft,21/03/2018,10:50,12.926135,77.550311,2018-03-21 10:50:00,10,0,1.0,1.0,1.0
Ordinary Theft,17/08/2018,7:30,12.932048,77.549266,2018-08-17 07:30:00,7,0,1.0,1.0,1.0
Ordinary Theft,23/08/2018,9:15,12.928496,77.545938,2018-08-23 09:15:00,9,0,1.0,1.0,1.0
Ordinary Theft,29/08/2018,12:15,12.919309,77.53946,2018-08-29 12:15:00,12,0,1.0,1.0,1.0
Ordinary Theft,31/08/2018,10:30,12.027957,77.632495,2018-08-31 10:30:00,10,0,1.0,1.0,1.0
Ordinary Theft,22/11/2018,11:50,12.923881,77.553337,2018-11-22 11:50:00,11,0,1.0,1.0,1.0
Ordinary Theft,17/12/2018,5:30,12.923268,77.5479842,2018-12-17 05:30:00,5,1,1.0,1.5,1.5
Ordinary Theft,22/02/2019,6:37,12.928504,77.562012,2019-02-22 06:37:00,6,0,1.0,1.0,1.0
Ordinary Theft,27/02/2019,10:00,12.923777,77.553303,2019-02-27 10:00:00,10,0,1.0,1.0,1.0
Ordinary Theft,27/05/2019,2:00,12.924268,77.551878,2019-05-27 02:00:00,2,1,1.0,1.5,1.5
Kidnap,24/02/2016,13:30,12.544211,77.342996,2016-02-24 13:30:00,13,0,1.0,1.0,1.0
Kidnap,1/9/2016,12:35,12.926974,77.576626,2016-09-01 12:35:00,12,0,1.0,1.0,1.0
Kidnap,9/1/2017,11:20,12.919712,77.575901,2017-01-09 11:20:00,11,0,1.0,1.0,1.0
Kidnap,13/09/2017,16:00,12.912479,77.574069,2017-09-13 16:00:00,16,0,1.0,1.0,1.0
Kidnap,24/10/2017,12:45,12.922032,77.575659,2017-10-24 12:45:00,12,0,1.0,1.0,1.0
Kidnap,31/10/2017,18:15,12.933466,77.584554,2017-10-31 18:15:00,18,0,1.0,1.0,1.0
Kidnap,20/03/2018,13:00,12.929851,77.585404,2018-03-20 13:00:00,13,0,1.0,1.0,1.0
Kidnap,10/4/2018,16:15,12.932018,77.586094,2018-04-10 16:15:00,16,0,1.0,1.0,1.0
Kidnap,24/04/2018,11:00,12.91974,77.578194,2018-04-24 11:00:00,11,0,1.0,1.0,1.0
Kidnap,29/07/2018,17:00,12.922096,77.57601,2018-07-29 17:00:00,17,0,1.0,1.0,1.0
Kidnap,2/11/2018,10:00,13.08022,80.16636,2018-11-02 10:00:00,10,0,1.0,1.0,1.0
Kidnap,30/03/2019,20:45,12.93091,77.57812,2019-03-30 20:45:00,20,1,1.0,1.5,1.5
Kidnap,27/06/2019,21:30,12.935478,77.589671,2019-06-27 21:30:00,21,1,1.0,1.5,1.5
Kidnap,10/8/2019,18:00,12.92924,77.57816,2019-08-10 18:00:00,18,0,1.0,1.0,1.0
Kidnap,19/11/2019,20:30,12.2879,76.63267,2019-11-19 20:30:00,20,1,1.0,1.5,1.5
Kidnap,20/11/2019,16:00,12.28792,76.63243,2019-11-20 16:00:00,16,0,1.0,1.0,1.0
Kidnap,18/07/2015,20:45,12.943265,77.574663,2015-07-18 20:45:00,20,1,1.0,1.5,1.5
Kidnap,26/11/2015,18:15,12.940063,77.573045,2015-11-26 18:15:00,18,0,1.0,1.0,1.0
Kidnap,30/11/2015,23:50,12.940191,77.568224,2015-11-30 23:50:00,23,1,1.0,1.5,1.5
Kidnap,19/12/2015,20:45,12.947992,77.573527,2015-12-19 20:45:00,20,1,1.0,1.5,1.5
Kidnap,13/01/2016,12:30,12.94156,77.567074,2016-01-13 12:30:00,12,0,1.0,1.0,1.0
Kidnap,28/03/2017,14:00,12.563457,77.343049,2017-03-28 14:00:00,14,0,1.0,1.0,1.0
Kidnap,25/06/2017,14:30,12.9402772,77.572097,2017-06-25 14:30:00,14,0,1.0,1.0,1.0
Kidnap,16/10/2017,21:10,12.93543,77.5668,2017-10-16 21:10:00,21,1,1.0,1.5,1.5
Kidnap,26/12/2017,17:00,12.943663,77.574706,2017-12-26 17:00:00,17,0,1.0,1.0,1.0
Kidnap,19/07/2018,22:30,12.944817,77.578516,2018-07-19 22:30:00,22,1,1.0,1.5,1.5
Kidnap,16/02/2019,10:40,12.941435,77.571215,2019-02-16 10:40:00,10,0,1.0,1.0,1.0
Kidnap,14/01/2015,4:10,12.906409,77.5714701,2015-01-14 04:10:00,4,1,1.0,1.5,1.5
Kidnap,24/08/2015,7:30,12.8976927,77.5808958,2015-08-24 07:30:00,7,0,1.0,1.0,1.0
Kidnap,24/09/2015,3:05,12.8977965,77.5836728,2015-09-24 03:05:00,3,1,1.0,1.5,1.5
Kidnap,24/12/2015,1:45,12.9059617,77.5793992,2015-12-24 01:45:00,1,1,1.0,1.5,1.5
Kidnap,30/12/2015,5:05,12.8986817,77.5690523,2015-12-30 05:05:00,5,1,1.0,1.5,1.5
Kidnap,23/01/2016,1:00,12.8980073,77.5939724,2016-01-23 01:00:00,1,1,1.0,1.5,1.5
Kidnap,14/04/2016,6:10,12.8842378,77.5595444,2016-04-14 06:10:00,6,0,1.0,1.0,1.0
Kidnap,17/08/2016,3:25,12.9052883,77.5764984,2016-08-17 03:25:00,3,1,1.0,1.5,1.5
Kidnap,18/08/2016,8:30,12.9096707,77.5790691,2016-08-18 08:30:00,8,0,1.0,1.0,1.0
Kidnap,25/12/2016,9:30,12.911281,77.5902845,2016-12-25 09:30:00,9,0,1.0,1.0,1.0
Kidnap,28/01/2017,4:00,12.915219,77.5818953,2017-01-28 04:00:00,4,1,1.0,1.5,1.5
Kidnap,28/09/2018,4:00,12.9085194,77.5796617,2018-09-28 04:00:00,4,1,1.0,1.5,1.5
Kidnap,17/11/2018,4:00,12.9085194,77.5796617,2018-11-17 04:00:00,4,1,1.0,1.5,1.5
Kidnap,17/11/2018,4:45,12.9096936,77.5792533,2018-11-17 04:45:00,4,1,1.0,1.5,1.5
Kidnap,13/12/2018,4:25,12.9074697,77.5904753,2018-12-13 04:25:00,4,1,1.0,1.5,1.5
Kidnap,19/12/2018,10:00,12.9085194,77.5796617,2018-12-19 10:00:00,10,0,1.0,1.0,1.0
Kidnap,20/08/2019,12:00,12.9107582,77.5767422,2019-08-20 12:00:00,12,0,1.0,1.0,1.0
Kidnap,21/11/2019,8:35,12.9117832,77.5929617,2019-11-21 08:35:00,8,0,1.0,1.0,1.0
Kidnap,10/1/2015,14:30,"12°55'26.37""N","77°33'58.47""E",2015-01-10 14:30:00,14,0,1.0,1.0,1.0
Kidnap,27/02/2015,20:00,"12°55'23.21""N","77°34'24.43""E",2015-02-27 20:00:00,20,1,1.0,1.5,1.5
Kidnap,12/5/2015,23:30,"12°55'1.27""N","77°34'0.73""E",2015-05-12 23:30:00,23,1,1.0,1.5,1.5
Kidnap,19/05/2015,16:00,"12°55'8.27""N","77°33'13.36""E",2015-05-19 16:00:00,16,0,1.0,1.0,1.0
Kidnap,20/05/2015,13:30,"12°54'55.47""N","77°33'51.42""E",2015-05-20 13:30:00,13,0,1.0,1.0,1.0
Kidnap,4/6/2015,13:00,"12°55'29.54""N","77°33'58.47""E",2015-06-04 13:00:00,13,0,1.0,1.0,1.0
Kidnap,7/6/2015,12:00,"12°55'47.58""N","77°34'11.89""E",2015-06-07 12:00:00,12,0,1.0,1.0,1.0
Kidnap,13/06/2015,9:30,"12°55'47.58""N","77°34'11.89""E",2015-06-13 09:30:00,9,0,1.0,1.0,1.0
Kidnap,10/8/2018,9:30,"12°55'28.58""N","77°34'13.00""E",2018-08-10 09:30:00,9,0,1.0,1.0,1.0
Kidnap,12/8/2015,18:30,"12°55'2.56""N","77°34'4.39""E",2015-08-12 18:30:00,18,0,1.0,1.0,1.0
Kidnap,29/12/2018,10:30,12.9261268,77.575693,2018-12-29 10:30:00,10,0,1.0,1.0,1.0
Kidnap,10/10/2015,9:30,"12°55'39.92""N","77°33'36.54""E",2015-10-10 09:30:00,9,0,1.0,1.0,1.0
Kidnap,4/12/2015,1:45,"12°55'24.84""N","77°34'12.01""E",2015-12-04 01:45:00,1,1,1.0,1.5,1.5
Kidnap,7/1/2016,17:00,"12°55'46.75""N","77°34'22.48""E",2016-01-07 17:00:00,17,0,1.0,1.0,1.0
Kidnap,1/2/2016,20:30,"12°55'3.68""N","77°34'25.08""",2016-02-01 20:30:00,20,1,1.0,1.5,1.5
Kidnap,8/2/2016,4:30,"12°55'38.24""N","77°34'21.35""E",2016-02-08 04:30:00,4,1,1.0,1.5,1.5
Kidnap,28/02/2016,12:30,"12°55'42.02""","77°33'38.32""E",2016-02-28 12:30:00,12,0,1.0,1.0,1.0
Kidnap,27/03/2016,14:20,"12°54'55.98""N","77°33'57.88""E",2016-03-27 14:20:00,14,0,1.0,1.0,1.0
Kidnap,6/4/2016,19:45,"12°55'39.92""N","77°33'36.54""E",2016-04-06 19:45:00,19,1,1.0,1.5,1.5
Kidnap,13/04/2016,13:00,"12°55'24.84""N","77°34'12.01""E",2016-04-13 13:00:00,13,0,1.0,1.0,1.0
Kidnap,8/5/2016,21:30,"12°55'2.88""","77°33'58.55""E",2016-05-08 21:30:00,21,1,1.0,1.5,1.5
Kidnap,20/05/2016,17:00,"12°55'24.84""N","77°34'12.01""E",2016-05-20 17:00:00,17,0,1.0,1.0,1.0
Kidnap,5/7/2016,13:45,"12°55'12.00""N","77°34'18.51""E",2016-07-05 13:45:00,13,0,1.0,1.0,1.0
Kidnap,5/7/2016,14:15,"12°55'12.00""N","77°34'18.51""E",2016-07-05 14:15:00,14,0,1.0,1.0,1.0
Kidnap,20/07/2016,10:30,"12°54'55.47""N","77°33'51.42""E",2016-07-20 10:30:00,10,0,1.0,1.0,1.0
Kidnap,23/07/2016,18:30,"12°54'55.47""N","77°33'51.42""E",2016-07-23 18:30:00,18,0,1.0,1.0,1.0
Kidnap,10/9/2016,17:30,"12°54'56.05""N","77°33'24.38""E",2016-09-10 17:30:00,17,0,1.0,1.0,1.0
Kidnap,5/9/2017,20:15,"12°55'0.66""","77°33'20.78""E",2017-09-05 20:15:00,20,1,1.0,1.5,1.5
Kidnap,28/10/2016,20:20,"12°54'59.92""N","77°33'50.71""E",2016-10-28 20:20:00,20,1,1.0,1.5,1.5
Kidnap,18/11/2016,15:00,"12°55'12.00""N","77°34'18.51""E",2016-11-18 15:00:00,15,0,1.0,1.0,1.0
Kidnap,25/12/2016,12:30,"12°55'10.75""N","77°34'26.57""E",2016-12-25 12:30:00,12,0,1.0,1.0,1.0
Kidnap,6/1/2017,0:30,"12°55'39.46""N","77°34'13.94""E",2017-01-06 00:30:00,0,1,1.0,1.5,1.5
Kidnap,16/01/2017,13:00,12.551022,77.334785,2017-01-16 13:00:00,13,0,1.0,1.0,1.0
Kidnap,24/05/2017,20:45,"12°55'3.58""N","77°34'23.78""E",2017-05-24 20:45:00,20,1,1.0,1.5,1.5
Kidnap,19/06/2017,16:00,"12°55'10.19""N","77°33'53.36""E",2017-06-19 16:00:00,16,0,1.0,1.0,1.0
Kidnap,5/9/2017,14:00,"12°55'24.84""N","77°34'12.01""E",2017-09-05 14:00:00,14,0,1.0,1.0,1.0
Kidnap,15/11/2017,17:00,"12°55'45.40""N","77°34'25.14""E",2017-11-15 17:00:00,17,0,1.0,1.0,1.0
Kidnap,22/03/2018,13:00,"12°54'56.05""N","77°33'24.38""E",2018-03-22 13:00:00,13,0,1.0,1.0,1.0
Kidnap,8/5/2018,4:30,"12°54'56.05""N","77°33'24.38""E",2018-05-08 04:30:00,4,1,1.0,1.5,1.5
Kidnap,4/6/2015,14:30,"12°55'29.54""N","77°33'58.47""E",2015-06-04 14:30:00,14,0,1.0,1.0,1.0
Kidnap,23/06/2018,15:00,"12°55'21.52""N","77°34'2.75""E",2018-06-23 15:00:00,15,0,1.0,1.0,1.0
Kidnap,10/8/2018,15:40,"12°55'28.58""N","77°34'13.00""E",2018-08-10 15:40:00,15,0,1.0,1.0,1.0
Kidnap,11/10/2018,21:00,12.9261268,77.575693,2018-10-11 21:00:00,21,1,1.0,1.5,1.5
Kidnap,25/10/2018,11:30,12.94355,77.60976,2018-10-25 11:30:00,11,0,1.0,1.0,1.0
Kidnap,10/11/2018,8:45,"12°54'49.09""N","77°33'18.54""E",2018-11-10 08:45:00,8,0,1.0,1.0,1.0
Kidnap,29/12/2018,18:30,12.9261268,77.575693,2018-12-29 18:30:00,18,0,1.0,1.0,1.0
Kidnap,18/07/2019,21:30,"12°54'56.05""N","77°33'24.38""E",2019-07-18 21:30:00,21,1,1.0,1.5,1.5
Kidnap,4/5/2015,15:30,12.934299,77.591433,2015-05-04 15:30:00,15,0,1.0,1.0,1.0
Kidnap,13/06/2015,19:30,12.946052,77.591889,2015-06-13 19:30:00,19,1,1.0,1.5,1.5
Kidnap,13/07/2015,18:45,12.944562,77.592138,2015-07-13 18:45:00,18,0,1.0,1.0,1.0
Kidnap,29/08/2015,11:00,12.936308,77.593096,2015-08-29 11:00:00,11,0,1.0,1.0,1.0
Kidnap,4/9/2015,13:00,12.934135,77.591152,2015-09-04 13:00:00,13,0,1.0,1.0,1.0
Kidnap,15/01/2016,12:30,12.934263,77.592712,2016-01-15 12:30:00,12,0,1.0,1.0,1.0
Kidnap,23/02/2016,12:40,12.943446,77.594168,2016-02-23 12:40:00,12,0,1.0,1.0,1.0
Kidnap,30/03/2016,11:10,12.946683,77.594379,2016-03-30 11:10:00,11,0,1.0,1.0,1.0
Kidnap,16/06/2016,14:00,12.936308,77.593096,2016-06-16 14:00:00,14,0,1.0,1.0,1.0
Kidnap,15/07/2016,17:30,12.943578,77.591104,2016-07-15 17:30:00,17,0,1.0,1.0,1.0
Kidnap,28/07/2016,15:00,12.942478,77.589838,2016-07-28 15:00:00,15,0,1.0,1.0,1.0
Kidnap,17/10/2016,18:30,12.942789,77.596405,2016-10-17 18:30:00,18,0,1.0,1.0,1.0
Kidnap,7/1/2017,8:20,12.936244,77.596173,2017-01-07 08:20:00,8,0,1.0,1.0,1.0
Kidnap,29/04/2017,22:05,12.945109,77.592747,2017-04-29 22:05:00,22,1,1.0,1.5,1.5
Kidnap,1/5/2017,18:00,12.946168,77.591807,2017-05-01 18:00:00,18,0,1.0,1.0,1.0
Kidnap,4/7/2017,17:00,12.942161,77.592299,2017-07-04 17:00:00,17,0,1.0,1.0,1.0
Kidnap,8/7/2017,15:00,12.945109,77.592747,2017-07-08 15:00:00,15,0,1.0,1.0,1.0
Kidnap,17/07/2017,20:00,12.935645,77.591333,2017-07-17 20:00:00,20,1,1.0,1.5,1.5
Kidnap,24/10/2017,17:00,12.945109,77.592747,2017-10-24 17:00:00,17,0,1.0,1.0,1.0
Kidnap,5/2/2018,20:00,12.940933,77.580283,2018-02-05 20:00:00,20,1,1.0,1.5,1.5
Kidnap,30/04/2018,14:00,12.940022,77.594191,2018-04-30 14:00:00,14,0,1.0,1.0,1.0
Kidnap,17/05/2018,16:00,12.944786,77.592797,2018-05-17 16:00:00,16,0,1.0,1.0,1.0
Kidnap,4/7/2018,10:00,12.942787,77.58337,2018-07-04 10:00:00,10,0,1.0,1.0,1.0
Kidnap,19/09/2018,14:30,12.936244,77.596173,2018-09-19 14:30:00,14,0,1.0,1.0,1.0
Kidnap,24/07/2019,14:00,12.935678,77.597567,2019-07-24 14:00:00,14,0,1.0,1.0,1.0
Kidnap,5/9/2019,12:00,12.933417,77.590693,2019-09-05 12:00:00,12,0,1.0,1.0,1.0
Kidnap,16/09/2019,16:00,12.942787,77.58337,2019-09-16 16:00:00,16,0,1.0,1.0,1.0
Kidnap,16/11/2019,18:00,12.944786,77.592797,2019-11-16 18:00:00,18,0,1.0,1.0,1.0
Kidnap,9/1/2015,5:00,12.90353394,77.54124559,2015-01-09 05:00:00,5,1,1.0,1.5,1.5
Kidnap,24/02/2015,18:15,12.91094209,77.5562327,2015-02-24 18:15:00,18,0,1.0,1.0,1.0
Kidnap,12/3/2015,9:15,12.9060275,77.54555561,2015-03-12 09:15:00,9,0,1.0,1.0,1.0
Kidnap,8/5/2015,14:20,12.91147627,77.5401234,2015-05-08 14:20:00,14,0,1.0,1.0,1.0
Kidnap,12/6/2015,11:45,12.88273731,77.55652345,2015-06-12 11:45:00,11,0,1.0,1.0,1.0
Kidnap,18/08/2015,13:00,12.88289563,77.56647782,2015-08-18 13:00:00,13,0,1.0,1.0,1.0
Kidnap,1/9/2015,15:00,12.90557877,77.55645958,2015-09-01 15:00:00,15,0,1.0,1.0,1.0
Kidnap,15/10/2015,14:10,12.91429834,77.55075847,2015-10-15 14:10:00,14,0,1.0,1.0,1.0
Kidnap,26/10/2015,16:00,12.88982145,77.57974701,2015-10-26 16:00:00,16,0,1.0,1.0,1.0
Kidnap,30/10/2015,10:00,12.90795681,77.53644101,2015-10-30 10:00:00,10,0,1.0,1.0,1.0
Kidnap,20/11/2015,12:00,12.8894463,77.57152367,2015-11-20 12:00:00,12,0,1.0,1.0,1.0
Kidnap,7/12/2015,17:50,12.90874577,77.55546611,2015-12-07 17:50:00,17,0,1.0,1.0,1.0
Kidnap,16/12/2015,1:00,12.91766067,77.57653512,2015-12-16 01:00:00,1,1,1.0,1.5,1.5
Kidnap,24/03/2016,17:50,12.91242363,77.54851768,2016-03-24 17:50:00,17,0,1.0,1.0,1.0
Kidnap,30/03/2016,22:10,12.89153086,77.58114868,2016-03-30 22:10:00,22,1,1.0,1.5,1.5
Kidnap,12/4/2016,13:30,12.88948381,77.56232091,2016-04-12 13:30:00,13,0,1.0,1.0,1.0
Kidnap,13/04/2016,22:50,12.89153086,77.58114868,2016-04-13 22:50:00,22,1,1.0,1.5,1.5
Kidnap,21/04/2016,3:30,12.88168453,77.56599502,2016-04-21 03:30:00,3,1,1.0,1.5,1.5
Kidnap,2/5/2016,5:00,12.89047086,77.57081006,2016-05-02 05:00:00,5,1,1.0,1.5,1.5
Kidnap,9/5/2016,14:00,12.89157884,77.58142943,2016-05-09 14:00:00,14,0,1.0,1.0,1.0
Kidnap,16/05/2016,10:30,12.8894463,77.57152367,2016-05-16 10:30:00,10,0,1.0,1.0,1.0
Kidnap,18/05/2016,17:40,12.8967726,77.5445644,2016-05-18 17:40:00,17,0,1.0,1.0,1.0
Kidnap,23/05/2016,18:30,12.91684492,77.54985732,2016-05-23 18:30:00,18,0,1.0,1.0,1.0
Kidnap,2/6/2016,7:30,12.89594801,77.55219028,2016-06-02 07:30:00,7,0,1.0,1.0,1.0
Kidnap,7/6/2016,10:00,12.87685568,77.58185534,2016-06-07 10:00:00,10,0,1.0,1.0,1.0
Kidnap,25/06/2016,14:00,12.88274382,77.55727251,2016-06-25 14:00:00,14,0,1.0,1.0,1.0
Kidnap,18/07/2016,20:00,12.88376625,77.56842522,2016-07-18 20:00:00,20,1,1.0,1.5,1.5
